Time (ns),Voltage A (mV),Voltage B (mV)
1632000.0,35.15732291634877,-11.719107638782923
1651200.0,-78.12738425855281,-10.742515335551012
1670400.0,-194.3418683431501,-10.742515335551012
1689600.0,-305.6733909115879,-10.742515335551012
1708800.0,-406.2623981444746,-11.719107638782923
1728000.0,-478.53022858363596,-15.625476851710562
1747200.0,-552.7512436292611,-8.789330729087192
1766400.0,-582.0490127262185,-12.695699942014832
1785600.0,-580.0958281197546,-10.742515335551012
1804800.0,-541.0321359904782,-11.719107638782923
1824000.0,-475.60045167394026,-12.695699942014832
1843200.0,-389.66032898953216,-12.695699942014832
1862400.0,-286.14154484694967,-13.672292245246743
1881600.0,-173.83342997528,-13.672292245246743
1900800.0,-52.73598437452315,-10.742515335551012
1920000.0,57.618945890682696,-10.742515335551012
1939200.0,172.8568376720481,-14.648884548478652
1958400.0,272.4692526017029,-10.742515335551012
1977600.0,353.5264137699515,-12.695699942014832
1996800.0,413.098544267098,-11.719107638782923
2016000.0,441.4197210608234,-12.695699942014832
2035200.0,445.32609027375105,-10.742515335551012
2054400.0,401.3794366283151,-11.719107638782923
2073600.0,345.7136753440962,-9.765923032319101
2092800.0,264.65651417584763,-10.742515335551012
2112000.0,156.25476851710562,-11.719107638782923
2131200.0,45.89983825189978,-12.695699942014832
2150400.0,-64.45509201330607,-12.695699942014832
2169600.0,-189.45890682699056,-12.695699942014832
2188800.0,-303.72020630512407,-13.672292245246743
2208000.0,-404.3092135380108,-12.695699942014832
2227200.0,-495.1322977385785,-11.719107638782923
2246400.0,-547.8682821131016,-11.719107638782923
2265600.0,-584.0021973326823,-13.672292245246743
2284800.0,-581.0724204229865,-10.742515335551012
2304000.0,-543.961912900174,-11.719107638782923
2323200.0,-484.3897824030274,-7.812738425855281
2342400.0,-393.5666982024598,-10.742515335551012
2361600.0,-292.977690969573,-10.742515335551012
2380800.0,-178.71639149143957,-13.672292245246743
2400000.0,-57.618945890682696,-11.719107638782923
2419200.0,56.64235358745079,-12.695699942014832
2438400.0,162.11432233649708,-11.719107638782923
2457600.0,273.44584490493486,-16.602069154942473
2476800.0,352.54982146671955,-12.695699942014832
2496000.0,408.21558275093844,-11.719107638782923
2515200.0,439.4665364543596,-11.719107638782923
2534400.0,443.3729056672872,-13.672292245246743
2553600.0,410.16876735740226,-14.648884548478652
2572800.0,349.62004455702385,-13.672292245246743
2592000.0,263.67992187261575,-12.695699942014832
2611200.0,168.95046845912046,-13.672292245246743
2630400.0,54.68916898098697,-11.719107638782923
2649600.0,-64.45509201330607,-13.672292245246743
2668800.0,-187.50572222052676,-12.695699942014832
2688000.0,-295.9074678792688,-9.765923032319101
2707200.0,-404.3092135380108,-11.719107638782923
2726400.0,-488.29615161595507,-10.742515335551012
2745600.0,-546.8916898098697,-11.719107638782923
2764800.0,-584.9787896359142,-11.719107638782923
2784000.0,-583.0256050294504,-11.719107638782923
2803200.0,-542.9853205969421,-10.742515335551012
2822400.0,-484.3897824030274,-12.695699942014832
2841600.0,-397.47306741538745,-8.789330729087192
2860800.0,-295.9074678792688,-10.742515335551012
2880000.0,-179.69298379467148,-13.672292245246743
2899200.0,-65.43168431653798,-10.742515335551012
2918400.0,53.71257667775506,-11.719107638782923
2937600.0,167.97387615588855,-11.719107638782923
2956800.0,266.60969878231145,-11.719107638782923
2976000.0,351.57322916348767,-10.742515335551012
2995200.0,410.16876735740226,-11.719107638782923
3014400.0,441.4197210608234,-11.719107638782923
3033600.0,439.4665364543596,-13.672292245246743
3052800.0,413.098544267098,-11.719107638782923
3072000.0,349.62004455702385,-11.719107638782923
3091200.0,268.5628833887753,-9.765923032319101
3110400.0,172.8568376720481,-12.695699942014832
3129600.0,56.64235358745079,-11.719107638782923
3148800.0,-61.52531510361034,-12.695699942014832
3168000.0,-174.81002227851192,-12.695699942014832
3187200.0,-292.977690969573,-8.789330729087192
3206400.0,-395.5198828089236,-10.742515335551012
3225600.0,-485.36637470625936,-10.742515335551012
3244800.0,-542.0087282937102,-10.742515335551012
3264000.0,-575.2128666035951,-10.742515335551012
3283200.0,-582.0490127262185,-11.719107638782923
3302400.0,-546.8916898098697,-10.742515335551012
3321600.0,-488.29615161595507,-12.695699942014832
3340800.0,-402.356028931547,-11.719107638782923
3360000.0,-302.7436140018921,-12.695699942014832
3379200.0,-189.45890682699056,-12.695699942014832
3398400.0,-68.36146122623371,-9.765923032319101
3417600.0,48.829615161595505,-15.625476851710562
3436800.0,163.090914639729,-10.742515335551012
3456000.0,260.75014496292,-12.695699942014832
3475200.0,347.66685995056,-9.765923032319101
3494400.0,406.2623981444746,-11.719107638782923
3513600.0,442.3963133640553,-11.719107638782923
3532800.0,447.27927488021487,-12.695699942014832
3552000.0,417.00491348002566,-12.695699942014832
3571200.0,356.4561906796472,-11.719107638782923
3590400.0,269.5394756920072,-13.672292245246743
3609600.0,173.83342997528,-10.742515335551012
3628800.0,62.50190740684225,-11.719107638782923
3648000.0,-57.618945890682696,-14.648884548478652
3667200.0,-172.8568376720481,-10.742515335551012
3686400.0,-293.95428327280496,-12.695699942014832
3705600.0,-393.5666982024598,-12.695699942014832
3724800.0,-477.5536362804041,-10.742515335551012
3744000.0,-541.0321359904782,-11.719107638782923
3763200.0,-578.1426435132909,-12.695699942014832
3782400.0,-582.0490127262185,-11.719107638782923
3801600.0,-551.7746513260292,-12.695699942014832
3820800.0,-487.3195593127232,-9.765923032319101
