Time (ns),Voltage A (mV),Voltage B (mV)
0.0,-100.0030518509476,-500.015259254738
12800.0,-100.0030518509476,-500.015259254738
25600.0,-100.0030518509476,-491.22592852565083
38400.0,-100.0030518509476,-459.24253059480577
51200.0,-100.0030518509476,-419.4463942381054
64000.0,-100.0030518509476,-364.2689291055025
76800.0,-100.0030518509476,-297.8606524857326
89600.0,-100.0030518509476,-225.59282204657126
102400.0,-100.0030518509476,-149.17447431867427
115200.0,-80.4712057863094,-75.93005157628102
128000.0,-0.29297769096957305,4.150517288735618
140800.0,76.36951811273538,81.5454573198645
153600.0,99.9908444471572,161.13773003326517
166400.0,99.9908444471572,234.8704489272744
179200.0,99.9908444471572,312.9978331858272
192000.0,99.9908444471572,367.4428540910062
204800.0,99.9908444471572,418.71395001068146
217600.0,99.9908444471572,464.61378826258124
230400.0,99.9908444471572,493.91155735953856
243200.0,99.9908444471572,499.954222235786
