Time (ns),Voltage A (mV),Voltage B (mV)
0.0,42.97006134220405,32.227546006653036
80000000.0,419.93469038972137,414.0751365703299
160000000.0,349.62004455702385,343.7604907376324
240000000.0,-84.96353038117618,-89.84649189733574
320000000.0,-503.92162846766564,-511.7343668935209
400000000.0,-493.17911313211465,-505.87481307412946
480000000.0,-59.57213049714652,-67.3848689230018
560000000.0,373.0582598345897,367.19870601519824
640000000.0,408.21558275093844,402.356028931547
720000000.0,2.9297769096957307,-3.9063692129276406
800000000.0,-443.3729056672872,-457.045197912534
880000000.0,-530.2896206549273,-537.1257667775506
960000000.0,-151.37180700094606,-161.13773003326517
1040000000.0,292.00109866634114,285.1649525437178
1120000000.0,435.56016724143194,432.6303903317362
1200000000.0,104.49537644581439,95.70604571672719
1280000000.0,-354.50300607318337,-359.38596758934295
1360000000.0,-559.5873897518845,-570.3299050874356
1440000000.0,-280.2819910275582,-290.0479140598773
1520000000.0,232.4289681691946,226.56941434980317
1600000000.0,462.9047517319254,458.02179021576586
1680000000.0,208.01416058839686,199.22482985930966
1760000000.0,-263.67992187261575,-270.5160679952391
1840000000.0,-558.6107974486526,-572.2830896938993
1920000000.0,-343.7604907376324,-354.50300607318337
2000000000.0,129.88677632984405,122.07403790398877
2080000000.0,444.3494979705191,437.51335184789576
2160000000.0,290.0479140598773,282.235175634022
2240000000.0,-145.51225318155463,-155.2781762138737
2320000000.0,-532.242805261391,-542.9853205969421
2400000000.0,-427.74742881557665,-442.3963133640553
2480000000.0,15.625476851710562,3.9063692129276406
2560000000.0,409.1921750541704,398.44965971861933
2640000000.0,388.6837366863002,378.9178136539811
2720000000.0,-63.47849971007416,-73.24442274239325
2800000000.0,-484.3897824030274,-497.0854823450423
2880000000.0,-499.0386669515061,-510.757774590289
2960000000.0,-91.79967650379956,-100.58900723288674
3040000000.0,318.3690908536027,312.50953703421123
3120000000.0,424.8176519058809,415.05172887356184
3200000000.0,52.73598437452315,43.94665364543596
3280000000.0,-409.1921750541704,-419.93469038972137
3360000000.0,-546.8916898098697,-553.727835932493
3440000000.0,-242.1948912015137,-253.91399884029664
3520000000.0,259.7735526596881,253.91399884029664
3600000000.0,452.1622363963744,445.32609027375105
3680000000.0,162.11432233649708,155.2781762138737
3760000000.0,-312.50953703421123,-320.3222754600665
3840000000.0,-563.4937589648122,-573.2596819971312
3920000000.0,-318.3690908536027,-331.06479079561757
4000000000.0,149.41862239448224,138.67610705893125
4080000000.0,446.30268257698293,440.44312875759147
4160000000.0,265.6331064790796,265.6331064790796
4240000000.0,-145.51225318155463,-154.3015839106418
4320000000.0,-537.1257667775506,-546.8916898098697
4400000000.0,-427.74742881557665,-438.48994415112765
4480000000.0,31.250953703421125,19.531846064638202
4560000000.0,408.21558275093844,400.40284432508315
4640000000.0,382.82418286690876,376.9646290475173
4720000000.0,-68.36146122623371,-75.19760734885708
4800000000.0,-498.0620746482742,-506.85140537736135
4880000000.0,-498.0620746482742,-507.8279976805933
4960000000.0,-101.56559953611865,-111.33152256843776
5040000000.0,309.57976012451553,302.7436140018921
5120000000.0,420.91128269295325,413.098544267098
5200000000.0,68.36146122623371,61.52531510361034
5280000000.0,-396.4964751121555,-402.356028931547
5360000000.0,-552.7512436292611,-562.5171666615803
5440000000.0,-223.63963744010744,-232.4289681691946
5520000000.0,238.28852198858607,229.49919125949887
5600000000.0,444.3494979705191,440.44312875759147
5680000000.0,197.27164525284584,189.45890682699056
5760000000.0,-269.5394756920072,-278.3288064210944
5840000000.0,-549.8214667195654,-562.5171666615803
5920000000.0,-349.62004455702385,-363.2923368022706
6000000000.0,90.82308420056765,81.05716116824854
6080000000.0,432.6303903317362,426.7708365123447
6160000000.0,309.57976012451553,306.64998321481977
6240000000.0,-93.75286111026338,-101.56559953611865
6320000000.0,-518.5705130161443,-532.242805261391
