Time (ns),Voltage A (mV),Voltage B (mV)
0.0,338.8775292214728,313.4861293374432
80000000.0,127.93359172338023,105.4719687490463
160000000.0,166.99728385265664,141.60588396862698
240000000.0,-507.8279976805933,-522.476882229072
320000000.0,422.8644672994171,399.42625202185127
400000000.0,-234.38215277565843,-250.007629627369
480000000.0,-207.03756828516495,-226.56941434980317
560000000.0,416.0283211767937,389.66032898953216
640000000.0,-514.6641438032167,-530.2896206549273
720000000.0,170.90365306558428,149.41862239448224
800000000.0,135.74633014923552,116.2144840845973
880000000.0,-496.10889004181035,-513.6875514999847
960000000.0,429.7006134220405,405.28580584124273
1040000000.0,-247.07785271767327,-265.6331064790796
1120000000.0,-210.9439374980926,-231.4523758659627
1200000000.0,419.93469038972137,388.6837366863002
1280000000.0,-500.015259254738,-519.5471053193762
1360000000.0,139.65269936216316,117.19107638782921
1440000000.0,174.81002227851192,154.3015839106418
1520000000.0,-516.6173284096805,-529.3130283516953
1600000000.0,403.3326212347789,378.9178136539811
1680000000.0,-162.11432233649708,-181.6461684011353
1760000000.0,-310.5563524277474,-325.2052369762261
1840000000.0,443.3729056672872,417.00491348002566
1920000000.0,-457.045197912534,-473.64726706747643
2000000000.0,33.20413830988495,13.672292245246743
2080000000.0,269.5394756920072,244.14807580797753
2160000000.0,-542.0087282937102,-559.5873897518845
2240000000.0,351.57322916348767,325.2052369762261
2320000000.0,-30.274361400189214,-49.806207464827416
2400000000.0,-409.1921750541704,-423.841059602649
2480000000.0,459.9749748222297,435.56016724143194
2560000000.0,-546.8916898098697,-561.5405743583483
2640000000.0,-153.32499160740988,-175.78661458174383
2720000000.0,402.356028931547,379.89440595721305
2800000000.0,-471.6940824610126,-489.272743919187
2880000000.0,123.05063020722068,99.61241492965483
2960000000.0,458.02179021576586,433.6069826349681
3040000000.0,-259.7735526596881,-275.3990295113987
3120000000.0,367.19870601519824,345.7136753440962
3200000000.0,-50.78279976805933,-71.29123813592945
3280000000.0,-411.1453596606342,-426.7708365123447
3360000000.0,455.09201330607016,431.6537980285043
3440000000.0,-315.439313943907,-329.11160618915375
3520000000.0,-193.3652760399182,-211.9205298013245
3600000000.0,420.91128269295325,395.5198828089236
3680000000.0,-468.76430555131685,-483.41319009979554
3760000000.0,51.75939207129124,29.297769096957303
3840000000.0,281.25858333079015,258.79696035645617
3920000000.0,-545.9150975066377,-560.5639820551164
4000000000.0,252.93740653706473,230.47578356273078
4080000000.0,-363.2923368022706,-381.8475905636769
4160000000.0,-494.15570543534653,-509.7811822870571
4240000000.0,399.42625202185127,377.94122135074923
4320000000.0,-127.93359172338023,-147.46543778801842
4400000000.0,-366.2221137119663,-382.82418286690876
4480000000.0,461.9281594286935,438.48994415112765
4560000000.0,-339.85412152470474,-356.4561906796472
4640000000.0,-185.55253761406294,-202.1546067690054
4720000000.0,427.74742881557665,399.42625202185127
4800000000.0,-467.78771324808497,-488.29615161595507
4880000000.0,10.742515335551012,-12.695699942014832
4960000000.0,326.181829279458,301.76702169866024
5040000000.0,-541.0321359904782,-551.7746513260292
5120000000.0,186.52912991729485,162.11432233649708
5200000000.0,172.8568376720481,151.37180700094606
5280000000.0,-539.0789513840144,-554.704428235725
5360000000.0,322.27546006653034,297.8606524857326
5440000000.0,14.648884548478652,-4.8829615161595505
5520000000.0,-474.6238593707083,-493.17911313211465
5600000000.0,419.93469038972137,396.4964751121555
5680000000.0,-139.65269936216316,-158.20795312356944
5760000000.0,-364.2689291055025,-377.94122135074923
5840000000.0,452.1622363963744,429.7006134220405
5920000000.0,-292.00109866634114,-307.6265755180517
6000000000.0,-248.05444502090518,-261.72673726615193
6080000000.0,449.2324594866787,424.8176519058809
6160000000.0,-396.4964751121555,-410.16876735740226
6240000000.0,-131.83996093630788,-147.46543778801842
6320000000.0,418.95809808648943,395.5198828089236
