Time (ns),Voltage A (mV),Voltage B (mV)
14240000000.0,-295.9074678792688,-10.742515335551012
14320000000.0,-318.3690908536027,-11.719107638782923
14400000000.0,-283.21176793725397,-12.695699942014832
14480000000.0,-250.9842219306009,-12.695699942014832
14560000000.0,-212.89712210455642,-11.719107638782923
14640000000.0,-166.99728385265664,-13.672292245246743
14720000000.0,-130.86336863307596,-11.719107638782923
14800000000.0,-125.98040711691641,-9.765923032319101
14880000000.0,-150.39521469771415,-12.695699942014832
14960000000.0,-159.18454542680135,-11.719107638782923
15040000000.0,-179.69298379467148,-9.765923032319101
15120000000.0,-184.57594531083103,-10.742515335551012
15200000000.0,-147.46543778801842,-13.672292245246743
15280000000.0,-119.14426099429303,-11.719107638782923
15360000000.0,-70.31464583269754,-13.672292245246743
15440000000.0,-41.016876735740226,-12.695699942014832
15520000000.0,0.9765923032319102,-11.719107638782923
15600000000.0,38.08709982604449,-11.719107638782923
15680000000.0,22.461622974333935,-9.765923032319101
15760000000.0,13.672292245246743,-10.742515335551012
15840000000.0,15.625476851710562,-10.742515335551012
15920000000.0,8.789330729087192,-15.625476851710562
