Time (ns),Voltage A (mV),Voltage B (mV)
0.0,99.9908444471572,271.24851222266307
96000.0,99.9908444471572,499.954222235786
192000.0,79.78759117404707,90.09063997314371
288000.0,-100.0030518509476,-433.1186864833522
384000.0,-100.0030518509476,-392.1018097476119
480000.0,99.9908444471572,154.05743583483383
576000.0,99.9908444471572,499.954222235786
672000.0,99.9908444471572,208.01416058839686
768000.0,-100.0030518509476,-353.5264137699515
864000.0,-100.0030518509476,-470.22919400616473
960000.0,19.629505294961394,26.367992187261574
1056000.0,99.9908444471572,489.02859584337904
1152000.0,99.9908444471572,323.0079042939543
1248000.0,-100.0030518509476,-250.9842219306009
1344000.0,-100.0030518509476,-500.015259254738
1440000.0,-99.51475569933164,-94.72945341349528
1536000.0,99.9908444471572,435.31601916562397
1632000.0,99.9908444471572,411.63365581225014
1728000.0,-100.0030518509476,-134.7697378460036
1824000.0,-100.0030518509476,-500.015259254738
