Time (ns),Voltage A (mV),Voltage B (mV)
0.0,267.5862910855434,260.75014496292
80000000.0,-425.79424420911283,-439.4665364543596
160000000.0,185.55253761406294,179.69298379467148
240000000.0,-547.8682821131016,-555.6810205389569
320000000.0,348.6434522537919,340.8307138279366
400000000.0,-540.0555436872463,-552.7512436292611
480000000.0,338.8775292214728,333.9945677053133
560000000.0,-425.79424420911283,-441.4197210608234
640000000.0,63.47849971007416,56.64235358745079
720000000.0,-458.99838251899774,-473.64726706747643
800000000.0,273.44584490493486,268.5628833887753
880000000.0,193.3652760399182,182.6227607043672
960000000.0,-298.8372447889645,-306.64998321481977
1040000000.0,432.6303903317362,424.8176519058809
1120000000.0,-263.67992187261575,-271.49266029847104
1200000000.0,-130.86336863307596,-141.60588396862698
1280000000.0,133.7931455427717,126.95699942014832
1360000000.0,-518.5705130161443,-532.242805261391
1440000000.0,228.522598956267,218.75667592394788
1520000000.0,-255.86718344676046,-267.5862910855434
1600000000.0,-180.6695760979034,-188.48231452375865
1680000000.0,191.41209143345438,185.55253761406294
1760000000.0,325.2052369762261,318.3690908536027
1840000000.0,-454.1154210028382,-465.83452864162115
1920000000.0,-51.75939207129124,-59.57213049714652
2000000000.0,28.321176793725396,22.461622974333935
2080000000.0,-51.75939207129124,-58.59553819391461
2160000000.0,396.4964751121555,389.66032898953216
2240000000.0,-420.91128269295325,-435.56016724143194
2320000000.0,361.3391521958068,354.50300607318337
2400000000.0,-372.08166753135777,-382.82418286690876
2480000000.0,-227.54600665303508,-237.31192968535416
2560000000.0,193.3652760399182,189.45890682699056
2640000000.0,-392.59010589922786,-396.4964751121555
2720000000.0,-67.3848689230018,-80.08056886501663
2800000000.0,230.47578356273078,225.59282204657126
2880000000.0,-72.26783043916136,-83.01034577471236
2960000000.0,-314.46272164067506,-325.2052369762261
3040000000.0,403.3326212347789,399.42625202185127
3120000000.0,-283.21176793725397,-294.93087557603684
3200000000.0,50.78279976805933,41.016876735740226
3280000000.0,-245.12466811120944,-257.8203680532243
3360000000.0,336.924344615009,328.1350138859218
3440000000.0,-417.00491348002566,-428.72402111880854
3520000000.0,185.55253761406294,177.73979918820766
3600000000.0,-182.6227607043672,-193.3652760399182
3680000000.0,152.34839930417797,143.5590685750908
3760000000.0,-420.91128269295325,-434.5835749382
3840000000.0,383.8007751701407,378.9178136539811
3920000000.0,-506.85140537736135,-517.5939207129123
4000000000.0,279.3053987243263,275.3990295113987
4080000000.0,-445.32609027375105,-459.9749748222297
4160000000.0,-16.602069154942473,-21.485030671102024
4240000000.0,-442.3963133640553,-451.1856440931425
4320000000.0,202.1546067690054,194.3418683431501
4400000000.0,-5.859553819391461,-13.672292245246743
4480000000.0,-230.47578356273078,-240.2417065950499
4560000000.0,262.7033295693838,256.84377574999235
4640000000.0,-462.9047517319254,-476.57704397717214
4720000000.0,30.274361400189214,22.461622974333935
4800000000.0,-493.17911313211465,-501.9684438612018
4880000000.0,-135.74633014923552,-144.53566087832272
4960000000.0,407.23899044770656,403.3326212347789
5040000000.0,-448.25586718344675,-455.09201330607016
5120000000.0,256.84377574999235,248.05444502090518
5200000000.0,-468.76430555131685,-478.53022858363596
5280000000.0,416.0283211767937,409.1921750541704
5360000000.0,-11.719107638782923,-17.578661458174384
5440000000.0,-330.08819849238563,-341.80730613116856
5520000000.0,-543.961912900174,-553.727835932493
5600000000.0,-49.806207464827416,-58.59553819391461
5680000000.0,434.5835749382,428.72402111880854
5760000000.0,-274.42243720816674,-281.25858333079015
5840000000.0,-125.98040711691641,-136.72292245246743
5920000000.0,-108.40174565874203,-117.19107638782921
6000000000.0,380.87099826044494,375.0114444410535
6080000000.0,-376.9646290475173,-386.7305520798364
6160000000.0,422.8644672994171,417.98150578325755
6240000000.0,43.94665364543596,35.15732291634877
6320000000.0,-435.56016724143194,-445.32609027375105
