Time (ns),Voltage A (mV),Voltage B (mV)
0.0,-100.0030518509476,-335.9477523117771
19200.0,-100.0030518509476,-420.6671346171453
38400.0,-100.0030518509476,-485.61052278206733
57600.0,-100.0030518509476,-500.015259254738
76800.0,-100.0030518509476,-500.015259254738
96000.0,-100.0030518509476,-478.286080507828
115200.0,-100.0030518509476,-415.78417310098575
134400.0,-100.0030518509476,-330.08819849238563
153600.0,-100.0030518509476,-225.34867397076326
172800.0,-100.0030518509476,-110.11078218939787
192000.0,0.09765923032319102,6.103701895199438
211200.0,99.9908444471572,123.29477828302866
230400.0,99.9908444471572,238.53267006439407
249600.0,99.9908444471572,343.27219458601644
268800.0,99.9908444471572,421.8878749961852
288000.0,99.9908444471572,482.19244972075563
307200.0,99.9908444471572,499.954222235786
326400.0,99.9908444471572,499.954222235786
345600.0,99.9908444471572,471.6940824610126
364800.0,99.9908444471572,419.20224616229746
