Time (ns),Voltage A (mV),Voltage B (mV)
0.0,99.9908444471572,397.7172154911954
185600.0,-100.0030518509476,-500.015259254738
371200.0,99.9908444471572,308.6031678212836
556800.0,72.75612659077731,81.30130924405653
742400.0,-100.0030518509476,-415.5400250251778
928000.0,99.9908444471572,499.954222235786
1113600.0,-100.0030518509476,-266.1214026306955
1299200.0,-100.0030518509476,-118.65596484267708
1484800.0,99.9908444471572,448.7441633350627
1670400.0,-100.0030518509476,-493.6674092837306
1856000.0,99.9908444471572,227.54600665303508
2041600.0,99.9908444471572,159.67284157841732
2227200.0,-100.0030518509476,-467.543565172277
2412800.0,99.9908444471572,472.4265266884365
2598400.0,-100.0030518509476,-172.12439344462416
2784000.0,-100.0030518509476,-206.549272133549
2969600.0,99.9908444471572,488.29615161595507
3155200.0,-100.0030518509476,-449.9649037141026
3340800.0,99.9908444471572,138.18781090731528
3526400.0,99.9908444471572,258.06451612903226
