Time (ns),Voltage A (mV),Voltage B (mV)
0.0,99.9908444471572,250.9842219306009
96000.0,99.9908444471572,499.954222235786
192000.0,99.9908444471572,117.4352244636372
288000.0,-100.0030518509476,-420.6671346171453
384000.0,-100.0030518509476,-414.8075807977538
480000.0,99.9908444471572,130.37507248146
576000.0,99.9908444471572,499.954222235786
672000.0,99.9908444471572,236.57948545793025
768000.0,-100.0030518509476,-333.50627155369733
864000.0,-100.0030518509476,-475.3563035981323
960000.0,2.4414807580797753,10.010071108127079
1056000.0,99.9908444471572,479.99511703848384
1152000.0,99.9908444471572,338.38923306985686
1248000.0,-100.0030518509476,-224.86037781914732
1344000.0,-100.0030518509476,-500.015259254738
1440000.0,-100.0030518509476,-116.70278023621326
1536000.0,99.9908444471572,423.59691152684104
1632000.0,99.9908444471572,427.01498458815274
1728000.0,-100.0030518509476,-104.25122837000642
1824000.0,-100.0030518509476,-500.015259254738
