Time (ns),Voltage A (mV),Voltage B (mV)
0.0,476.57704397717214,467.78771324808497
80000000.0,-581.0724204229865,-596.6978972746971
160000000.0,-595.7213049714652,-606.4638203070162
240000000.0,475.60045167394026,471.6940824610126
320000000.0,-584.9787896359142,-598.651081881161
400000000.0,387.70714438306834,384.7773674733726
480000000.0,473.64726706747643,468.76430555131685
560000000.0,-580.0958281197546,-588.8851588488418
640000000.0,467.78771324808497,462.9047517319254
720000000.0,-575.2128666035951,-586.931974242378
800000000.0,-589.8617511520737,-597.674489577929
880000000.0,469.7408978545488,463.8813440351573
960000000.0,-587.9085665456099,-598.651081881161
1040000000.0,469.7408978545488,464.8579363383892
1120000000.0,-582.0490127262185,-594.7447126682333
1200000000.0,460.95156712546157,454.1154210028382
1280000000.0,471.6940824610126,462.9047517319254
1360000000.0,-588.8851588488418,-599.6276741843928
1440000000.0,473.64726706747643,467.78771324808497
1520000000.0,-584.0021973326823,-595.7213049714652
1600000000.0,472.6706747642445,464.8579363383892
1680000000.0,-571.3064973906675,-584.0021973326823
1760000000.0,-586.931974242378,-596.6978972746971
1840000000.0,473.64726706747643,468.76430555131685
1920000000.0,-584.9787896359142,-594.7447126682333
2000000000.0,471.6940824610126,464.8579363383892
2080000000.0,-584.0021973326823,-597.674489577929
2160000000.0,-585.955381939146,-596.6978972746971
2240000000.0,468.76430555131685,462.9047517319254
2320000000.0,-584.9787896359142,-597.674489577929
2400000000.0,471.6940824610126,464.8579363383892
2480000000.0,-602.5574510940886,-615.2531510361034
2560000000.0,482.4365977965636,478.53022858363596
2640000000.0,-556.6576128421888,-569.3533127842036
2720000000.0,-585.955381939146,-599.6276741843928
2800000000.0,478.53022858363596,463.8813440351573
2880000000.0,-590.8383434553057,-601.5808587908566
2960000000.0,459.9749748222297,454.1154210028382
3040000000.0,-572.2830896938993,-587.9085665456099
3120000000.0,-584.0021973326823,-598.651081881161
3200000000.0,-130.86336863307596,-146.4888454847865
3280000000.0,475.60045167394026,469.7408978545488
3360000000.0,-584.9787896359142,-601.5808587908566
3440000000.0,467.78771324808497,465.83452864162115
3520000000.0,-583.0256050294504,-600.6042664876247
3600000000.0,470.7174901577807,465.83452864162115
3680000000.0,-578.1426435132909,-594.7447126682333
3760000000.0,470.7174901577807,464.8579363383892
3840000000.0,462.9047517319254,457.045197912534
3920000000.0,-585.955381939146,-594.7447126682333
4000000000.0,471.6940824610126,465.83452864162115
4080000000.0,-585.955381939146,-596.6978972746971
4160000000.0,466.81112094485303,463.8813440351573
4240000000.0,-594.7447126682333,-610.3701895199439
4320000000.0,477.5536362804041,472.6706747642445
4400000000.0,-582.0490127262185,-596.6978972746971
4480000000.0,455.09201330607016,454.1154210028382
4560000000.0,470.7174901577807,462.9047517319254
4640000000.0,-587.9085665456099,-598.651081881161
4720000000.0,473.64726706747643,463.8813440351573
4800000000.0,-585.955381939146,-599.6276741843928
4880000000.0,470.7174901577807,461.9281594286935
4960000000.0,-581.0724204229865,-594.7447126682333
5040000000.0,465.83452864162115,462.9047517319254
5120000000.0,471.6940824610126,464.8579363383892
5200000000.0,-604.5106357005524,-618.1829279457992
5280000000.0,-575.2128666035951,-585.955381939146
5360000000.0,468.76430555131685,465.83452864162115
5440000000.0,472.6706747642445,466.81112094485303
5520000000.0,-587.9085665456099,-599.6276741843928
5600000000.0,471.6940824610126,464.8579363383892
5680000000.0,-580.0958281197546,-593.7681203650013
5760000000.0,474.6238593707083,467.78771324808497
5840000000.0,-589.8617511520737,-599.6276741843928
5920000000.0,473.64726706747643,466.81112094485303
6000000000.0,-586.931974242378,-598.651081881161
6080000000.0,473.64726706747643,465.83452864162115
6160000000.0,-585.955381939146,-598.651081881161
6240000000.0,468.76430555131685,462.9047517319254
6320000000.0,-585.955381939146,-599.6276741843928
