Time (ns),Voltage A (mV),Voltage B (mV)
0.0,-100.0030518509476,-191.90038758507035
25593600.0,99.9908444471572,363.53648487807857
51187200.0,99.9908444471572,473.1589709158605
76780800.0,-18.750572222052675,-9.765923032319101
102374400.0,-100.0030518509476,-484.14563432721945
127968000.0,-100.0030518509476,-332.2855311746574
153561600.0,99.9908444471572,229.01089510788293
179155200.0,99.9908444471572,499.954222235786
204748800.0,99.9908444471572,156.01062044129765
230342400.0,-100.0030518509476,-390.1486251411481
255936000.0,-100.0030518509476,-439.2223883785516
281529600.0,69.14273506881923,77.39494003112888
307123200.0,99.9908444471572,499.954222235786
332716800.0,99.9908444471572,302.9877620777001
358310400.0,-100.0030518509476,-262.7033295693838
383904000.0,-100.0030518509476,-500.015259254738
409497600.0,-94.5341349528489,-89.84649189733574
435091200.0,99.9908444471572,431.89794610431227
460684800.0,99.9908444471572,418.95809808648943
486278400.0,-100.0030518509476,-111.57567064424573
