Time (ns),Voltage A (mV),Voltage B (mV)
0.0,-588.8851588488418,-12.695699942014832
6400.0,-584.9787896359142,-10.742515335551012
12800.0,-573.2596819971312,-11.719107638782923
19200.0,-554.704428235725,-10.742515335551012
25600.0,-542.9853205969421,-12.695699942014832
32000.0,-525.4066591387676,-10.742515335551012
38400.0,-513.6875514999847,-9.765923032319101
44800.0,-483.41319009979554,-12.695699942014832
51200.0,-453.13882869960634,-11.719107638782923
57600.0,-417.98150578325755,-11.719107638782923
64000.0,-393.5666982024598,-12.695699942014832
70400.0,-360.36255989257484,-12.695699942014832
76800.0,-333.0179754020814,-9.765923032319101
83200.0,-289.07132175664543,-9.765923032319101
89600.0,-239.26511429181798,-13.672292245246743
96000.0,-211.9205298013245,-13.672292245246743
102400.0,-172.8568376720481,-12.695699942014832
108800.0,-141.60588396862698,-12.695699942014832
115200.0,-96.6826380199591,-12.695699942014832
121600.0,-48.829615161595505,-13.672292245246743
128000.0,-16.602069154942473,-10.742515335551012
134400.0,20.508438367870113,-11.719107638782923
140800.0,60.54872280037843,-12.695699942014832
147200.0,99.61241492965483,-13.672292245246743
153600.0,134.7697378460036,-13.672292245246743
160000.0,169.92706076235237,-11.719107638782923
166400.0,210.9439374980926,-12.695699942014832
172800.0,236.33533738212225,-10.742515335551012
179200.0,273.44584490493486,-11.719107638782923
185600.0,305.6733909115879,-12.695699942014832
192000.0,326.181829279458,-12.695699942014832
198400.0,350.5966368602557,-11.719107638782923
204800.0,373.0582598345897,-11.719107638782923
211200.0,392.59010589922786,-12.695699942014832
217600.0,415.05172887356184,-11.719107638782923
224000.0,421.8878749961852,-12.695699942014832
230400.0,427.74742881557665,-9.765923032319101
236800.0,438.48994415112765,-10.742515335551012
243200.0,448.25586718344675,-11.719107638782923
249600.0,442.3963133640553,-9.765923032319101
256000.0,439.4665364543596,-12.695699942014832
262400.0,428.72402111880854,-11.719107638782923
268800.0,418.95809808648943,-12.695699942014832
275200.0,403.3326212347789,-11.719107638782923
281600.0,388.6837366863002,-14.648884548478652
288000.0,364.2689291055025,-11.719107638782923
294400.0,341.80730613116856,-12.695699942014832
300800.0,322.27546006653034,-11.719107638782923
307200.0,294.93087557603684,-13.672292245246743
313600.0,260.75014496292,-10.742515335551012
320000.0,231.4523758659627,-8.789330729087192
326400.0,198.24823755607775,-12.695699942014832
332800.0,166.02069154942473,-13.672292245246743
339200.0,122.07403790398877,-13.672292245246743
345600.0,83.98693807794427,-13.672292245246743
352000.0,47.853022858363595,-9.765923032319101
358400.0,8.789330729087192,-10.742515335551012
364800.0,-27.344584490493485,-13.672292245246743
371200.0,-71.29123813592945,-11.719107638782923
377600.0,-111.33152256843776,-13.672292245246743
384000.0,-149.41862239448224,-10.742515335551012
390400.0,-189.45890682699056,-11.719107638782923
396800.0,-230.47578356273078,-14.648884548478652
403200.0,-269.5394756920072,-13.672292245246743
409600.0,-303.72020630512407,-10.742515335551012
416000.0,-334.97116000854516,-11.719107638782923
422400.0,-370.12848292489394,-13.672292245246743
428800.0,-403.3326212347789,-12.695699942014832
435200.0,-435.56016724143194,-11.719107638782923
441600.0,-464.8579363383892,-13.672292245246743
448000.0,-487.3195593127232,-11.719107638782923
454400.0,-512.7109591967528,-12.695699942014832
460800.0,-535.1725821710868,-11.719107638782923
467200.0,-550.7980590227974,-12.695699942014832
473600.0,-562.5171666615803,-11.719107638782923
480000.0,-573.2596819971312,-10.742515335551012
486400.0,-582.0490127262185,-13.672292245246743
492800.0,-590.8383434553057,-9.765923032319101
499200.0,-586.931974242378,-12.695699942014832
505600.0,-577.1660512100589,-11.719107638782923
512000.0,-574.2362743003632,-12.695699942014832
518400.0,-559.5873897518845,-10.742515335551012
524800.0,-542.0087282937102,-10.742515335551012
531200.0,-528.3364360484634,-9.765923032319101
537600.0,-511.7343668935209,-9.765923032319101
544000.0,-481.4600054933317,-11.719107638782923
550400.0,-460.95156712546157,-12.695699942014832
556800.0,-427.74742881557665,-12.695699942014832
563200.0,-396.4964751121555,-12.695699942014832
569600.0,-360.36255989257484,-11.719107638782923
576000.0,-329.11160618915375,-10.742515335551012
582400.0,-291.02450636310925,-13.672292245246743
588800.0,-255.86718344676046,-11.719107638782923
595200.0,-216.80349131748406,-14.648884548478652
601600.0,-178.71639149143957,-10.742515335551012
608000.0,-137.69951475569934,-12.695699942014832
614400.0,-94.72945341349528,-13.672292245246743
620800.0,-64.45509201330607,-11.719107638782923
627200.0,-24.414807580797753,-11.719107638782923
633600.0,15.625476851710562,-11.719107638782923
640000.0,58.59553819391461,-9.765923032319101
646400.0,98.63582262642292,-11.719107638782923
652800.0,126.95699942014832,-11.719107638782923
659200.0,166.02069154942473,-12.695699942014832
665600.0,201.1780144657735,-14.648884548478652
672000.0,237.31192968535416,-13.672292245246743
678400.0,266.60969878231145,-11.719107638782923
684800.0,300.7904293954283,-13.672292245246743
691200.0,323.2520523697623,-11.719107638782923
697600.0,349.62004455702385,-11.719107638782923
704000.0,372.08166753135777,-10.742515335551012
710400.0,391.613513595996,-8.789330729087192
716800.0,410.16876735740226,-10.742515335551012
723200.0,420.91128269295325,-11.719107638782923
729600.0,430.67720572527236,-9.765923032319101
736000.0,441.4197210608234,-9.765923032319101
742400.0,447.27927488021487,-12.695699942014832
748800.0,449.2324594866787,-10.742515335551012
755200.0,440.44312875759147,-9.765923032319101
761600.0,433.6069826349681,-11.719107638782923
768000.0,423.841059602649,-15.625476851710562
774400.0,408.21558275093844,-11.719107638782923
780800.0,395.5198828089236,-11.719107638782923
787200.0,369.15189062166206,-13.672292245246743
793600.0,350.5966368602557,-10.742515335551012
800000.0,324.22864467299416,-10.742515335551012
806400.0,292.00109866634114,-13.672292245246743
812800.0,264.65651417584763,-10.742515335551012
819200.0,232.4289681691946,-9.765923032319101
825600.0,196.29505294961393,-10.742515335551012
832000.0,167.97387615588855,-10.742515335551012
838400.0,125.0038148136845,-11.719107638782923
844800.0,91.79967650379956,-11.719107638782923
851200.0,51.75939207129124,-11.719107638782923
857600.0,9.765923032319101,-13.672292245246743
864000.0,-27.344584490493485,-10.742515335551012
870400.0,-69.33805352946563,-10.742515335551012
876800.0,-105.4719687490463,-11.719107638782923
883200.0,-145.51225318155463,-16.602069154942473
889600.0,-185.55253761406294,-11.719107638782923
896000.0,-223.63963744010744,-12.695699942014832
902400.0,-261.72673726615193,-13.672292245246743
908800.0,-294.93087557603684,-11.719107638782923
915200.0,-333.0179754020814,-9.765923032319101
921600.0,-368.1752983184301,-11.719107638782923
928000.0,-400.40284432508315,-12.695699942014832
934400.0,-427.74742881557665,-11.719107638782923
940800.0,-459.9749748222297,-11.719107638782923
947200.0,-486.34296700949125,-10.742515335551012
953600.0,-511.7343668935209,-12.695699942014832
960000.0,-529.3130283516953,-10.742515335551012
966400.0,-543.961912900174,-14.648884548478652
972800.0,-559.5873897518845,-13.672292245246743
979200.0,-570.3299050874356,-10.742515335551012
985600.0,-581.0724204229865,-13.672292245246743
992000.0,-591.8149357585376,-10.742515335551012
998400.0,-585.955381939146,-12.695699942014832
1004800.0,-576.189458906827,-12.695699942014832
1011200.0,-573.2596819971312,-13.672292245246743
1017600.0,-558.6107974486526,-11.719107638782923
1024000.0,-549.8214667195654,-11.719107638782923
1030400.0,-526.3832514419996,-10.742515335551012
1036800.0,-503.92162846766564,-13.672292245246743
1043200.0,-480.4834131900998,-11.719107638782923
1049600.0,-457.045197912534,-11.719107638782923
1056000.0,-430.67720572527236,-12.695699942014832
1062400.0,-397.47306741538745,-10.742515335551012
1068800.0,-367.19870601519824,-12.695699942014832
1075200.0,-331.06479079561757,-12.695699942014832
1081600.0,-296.88406018250066,-9.765923032319101
1088000.0,-257.8203680532243,-9.765923032319101
1094400.0,-226.56941434980317,-9.765923032319101
1100800.0,-178.71639149143957,-13.672292245246743
1107200.0,-147.46543778801842,-9.765923032319101
1113600.0,-101.56559953611865,-12.695699942014832
1120000.0,-67.3848689230018,-12.695699942014832
1126400.0,-28.321176793725396,-10.742515335551012
1132800.0,14.648884548478652,-10.742515335551012
1139200.0,56.64235358745079,-12.695699942014832
1145600.0,91.79967650379956,-11.719107638782923
1152000.0,127.93359172338023,-9.765923032319101
1158400.0,162.11432233649708,-13.672292245246743
1164800.0,200.20142216254158,-11.719107638782923
1171200.0,238.28852198858607,-9.765923032319101
1177600.0,263.67992187261575,-11.719107638782923
