Time (ns),Voltage A (mV),Voltage B (mV)
0.0,230.47578356273078,230.47578356273078
80000000.0,468.76430555131685,459.9749748222297
160000000.0,-582.0490127262185,-592.7915280617694
240000000.0,457.045197912534,450.2090517899106
320000000.0,469.7408978545488,465.83452864162115
400000000.0,-348.6434522537919,-355.4795983764153
480000000.0,467.78771324808497,459.9749748222297
560000000.0,-579.1192358165227,-590.8383434553057
640000000.0,452.1622363963744,443.3729056672872
720000000.0,-618.1829279457992,-629.902035584582
800000000.0,-573.2596819971312,-585.955381939146
880000000.0,464.8579363383892,453.13882869960634
960000000.0,-577.1660512100589,-588.8851588488418
1040000000.0,442.3963133640553,435.56016724143194
1120000000.0,-581.0724204229865,-595.7213049714652
1200000000.0,-590.8383434553057,-601.5808587908566
1280000000.0,463.8813440351573,456.06860560930204
1360000000.0,-581.0724204229865,-592.7915280617694
1440000000.0,442.3963133640553,436.5367595446638
1520000000.0,-465.83452864162115,-476.57704397717214
1600000000.0,-581.0724204229865,-593.7681203650013
1680000000.0,464.8579363383892,457.045197912534
1760000000.0,-573.2596819971312,-586.931974242378
1840000000.0,439.4665364543596,430.67720572527236
1920000000.0,-390.63692129276404,-406.2623981444746
2000000000.0,-582.0490127262185,-593.7681203650013
2080000000.0,462.9047517319254,455.09201330607016
2160000000.0,-577.1660512100589,-587.9085665456099
2240000000.0,430.67720572527236,422.8644672994171
2320000000.0,-436.5367595446638,-450.2090517899106
2400000000.0,-585.955381939146,-592.7915280617694
2480000000.0,459.9749748222297,457.045197912534
2560000000.0,-577.1660512100589,-584.9787896359142
2640000000.0,-395.5198828089236,-402.356028931547
2720000000.0,-544.9385052034058,-557.6342051454207
2800000000.0,-588.8851588488418,-598.651081881161
2880000000.0,463.8813440351573,458.02179021576586
2960000000.0,-578.1426435132909,-587.9085665456099
3040000000.0,448.25586718344675,443.3729056672872
3120000000.0,-605.4872280037843,-620.136112552263
3200000000.0,-581.0724204229865,-589.8617511520737
3280000000.0,466.81112094485303,460.95156712546157
3360000000.0,-577.1660512100589,-589.8617511520737
3440000000.0,458.02179021576586,452.1622363963744
3520000000.0,-585.955381939146,-600.6042664876247
3600000000.0,-152.34839930417797,-156.25476851710562
3680000000.0,463.8813440351573,460.95156712546157
3760000000.0,-580.0958281197546,-593.7681203650013
3840000000.0,462.9047517319254,458.02179021576586
3920000000.0,-568.3767204809717,-579.1192358165227
4000000000.0,460.95156712546157,455.09201330607016
4080000000.0,461.9281594286935,460.95156712546157
4160000000.0,-581.0724204229865,-594.7447126682333
4240000000.0,468.76430555131685,460.95156712546157
4320000000.0,-573.2596819971312,-584.0021973326823
4400000000.0,458.02179021576586,450.2090517899106
4480000000.0,-35.15732291634877,-46.87643055513169
4560000000.0,-580.0958281197546,-590.8383434553057
4640000000.0,465.83452864162115,457.045197912534
4720000000.0,-574.2362743003632,-584.9787896359142
4800000000.0,456.06860560930204,451.1856440931425
4880000000.0,-603.5340433973205,-615.2531510361034
4960000000.0,-425.79424420911283,-429.7006134220405
5040000000.0,463.8813440351573,457.045197912534
5120000000.0,-578.1426435132909,-588.8851588488418
5200000000.0,463.8813440351573,460.95156712546157
5280000000.0,-565.4469435712759,-578.1426435132909
5360000000.0,485.36637470625936,480.4834131900998
5440000000.0,431.6537980285043,423.841059602649
5520000000.0,-581.0724204229865,-591.8149357585376
5600000000.0,462.9047517319254,457.045197912534
5680000000.0,-575.2128666035951,-587.9085665456099
5760000000.0,435.56016724143194,432.6303903317362
5840000000.0,-606.4638203070162,-617.2063356425672
5920000000.0,-458.02179021576586,-464.8579363383892
6000000000.0,464.8579363383892,459.9749748222297
6080000000.0,-578.1426435132909,-588.8851588488418
6160000000.0,458.02179021576586,454.1154210028382
6240000000.0,-572.2830896938993,-583.0256050294504
6320000000.0,-581.0724204229865,-592.7915280617694
